都道府県,KEY_CODE,人口,緯度,経度,最寄り店舗距離_km
宮城県,58411021,27,38.770833333333336,141.01874999999998,2.616
宮城県,58411022,246,38.770833333333336,141.03125,2.794
宮城県,58411023,128,38.770833333333336,141.04375,2.661
宮城県,58411024,164,38.770833333333336,141.05625,2.516
宮城県,58411025,99,38.770833333333336,141.06875,2.816
宮城県,58411026,32,38.770833333333336,141.08124999999998,3.279
宮城県,58411027,267,38.770833333333336,141.09375,2.196
宮城県,58411028,230,38.770833333333336,141.10625,1.114
宮城県,58411029,1081,38.770833333333336,141.11875,0.099
宮城県,58411030,142,38.77916666666667,141.00625,3.699
宮城県,58411031,96,38.77916666666667,141.01874999999998,3.542
宮城県,58411032,95,38.77916666666667,141.03125,3.676
宮城県,58411033,110,38.77916666666667,141.04375,3.262
宮城県,58411034,66,38.77916666666667,141.05625,2.749
宮城県,58411035,134,38.77916666666667,141.06875,2.611
宮城県,58411036,102,38.77916666666667,141.08124999999998,2.903
宮城県,58411037,17,38.77916666666667,141.09375,2.346
宮城県,58411038,268,38.77916666666667,141.10625,1.387
宮城県,58411039,517,38.77916666666667,141.11875,0.832
宮城県,58411040,201,38.7875,141.00625,4.379
宮城県,58411041,173,38.7875,141.01874999999998,4.46
宮城県,58411042,52,38.7875,141.03125,3.48
宮城県,58411043,95,38.7875,141.04375,2.584
宮城県,58411044,24,38.7875,141.05625,1.895
宮城県,58411045,240,38.7875,141.06875,1.689
宮城県,58411046,197,38.7875,141.08124999999998,2.112
宮城県,58411047,189,38.7875,141.09375,2.811
宮城県,58411048,84,38.7875,141.10625,2.079
宮城県,58411049,116,38.7875,141.11875,1.68
宮城県,58411050,11,38.79583333333333,141.00625,3.563
宮城県,58411051,183,38.79583333333333,141.01874999999998,4.198
宮城県,58411052,94,38.79583333333333,141.03125,3.14
宮城県,58411053,307,38.79583333333333,141.04375,2.104
宮城県,58411054,414,38.79583333333333,141.05625,1.158
宮城県,58411055,395,38.79583333333333,141.06875,0.776
宮城県,58411056,69,38.79583333333333,141.08124999999998,1.487
宮城県,58411060,154,38.80416666666667,141.00625,2.815
宮城県,58411061,6,38.80416666666667,141.01874999999998,3.351
宮城県,58411062,58,38.80416666666667,141.03125,3.054
宮城県,58411063,220,38.80416666666667,141.04375,1.974
宮城県,58411064,70,38.80416666666667,141.05625,0.9
宮城県,58411065,140,38.80416666666667,141.06875,0.267
宮城県,58411066,15,38.80416666666667,141.08124999999998,1.296
宮城県,58411067,135,38.80416666666667,141.09375,2.373
宮城県,58411068,311,38.80416666666667,141.10625,3.454
宮城県,58411069,361,38.80416666666667,141.11875,3.301
宮城県,58411070,22,38.8125,141.00625,2.105
宮城県,58411071,75,38.8125,141.01874999999998,2.56
宮城県,58411072,192,38.8125,141.03125,3.243
宮城県,58411073,124,38.8125,141.04375,2.254
宮城県,58411074,78,38.8125,141.05625,1.413
宮城県,58411075,383,38.8125,141.06875,1.121
宮城県,58411076,517,38.8125,141.08124999999998,1.692
宮城県,58411077,85,38.8125,141.09375,2.611
宮城県,58411078,77,38.8125,141.10625,3.622
宮城県,58411079,124,38.8125,141.11875,4.185
宮城県,58411080,135,38.82083333333334,141.00625,1.214
宮城県,58411081,71,38.82083333333334,141.01874999999998,1.897
宮城県,58411082,101,38.82083333333334,141.03125,2.84
宮城県,58411083,100,38.82083333333334,141.04375,2.826
宮城県,58411084,13,38.82083333333334,141.05625,2.214
宮城県,58411085,74,38.82083333333334,141.06875,2.04
宮城県,58411086,117,38.82083333333334,141.08124999999998,2.402
宮城県,58411090,215,38.82916666666667,141.00625,0.485
宮城県,58411091,146,38.82916666666667,141.01874999999998,1.536
宮城県,58411092,123,38.82916666666667,141.03125,2.613
宮城県,58411093,40,38.82916666666667,141.04375,3.55
宮城県,58411094,6,38.82916666666667,141.05625,3.085
宮城県,58411095,4,38.82916666666667,141.06875,2.963
宮城県,58411096,72,38.82916666666667,141.08124999999998,3.223
宮城県,58411097,25,38.82916666666667,141.09375,3.787
宮城県,58411098,2,38.82916666666667,141.10625,4.543
宮城県,58411100,142,38.75416666666667,141.13125,2.217
宮城県,58411101,185,38.75416666666667,141.14374999999998,1.87
宮城県,58411102,111,38.75416666666667,141.15625,2.092
宮城県,58411103,370,38.75416666666667,141.16875,2.757
宮城県,58411104,296,38.75416666666667,141.18125,3.631
宮城県,58411105,302,38.75416666666667,141.19375,4.594
宮城県,58411106,41,38.75416666666667,141.20624999999998,5.602
宮城県,58411107,11,38.75416666666667,141.21875,5.006
宮城県,58411110,406,38.7625,141.13125,1.47
宮城県,58411111,190,38.7625,141.14374999999998,0.948
宮城県,58411112,227,38.7625,141.15625,1.333
宮城県,58411113,404,38.7625,141.16875,2.237
宮城県,58411114,373,38.7625,141.18125,3.253
宮城県,58411115,149,38.7625,141.19375,4.302
宮城県,58411116,62,38.7625,141.20624999999998,5.365
宮城県,58411120,2081,38.770833333333336,141.13125,0.603
宮城県,58411121,1265,38.770833333333336,141.14374999999998,0.137
宮城県,58411122,744,38.770833333333336,141.15625,0.948
宮城県,58411123,317,38.770833333333336,141.16875,2.031
宮城県,58411124,275,38.770833333333336,141.18125,3.115
宮城県,58411125,69,38.770833333333336,141.19375,4.198
宮城県,58411130,208,38.77916666666667,141.13125,0.327
宮城県,58411131,560,38.77916666666667,141.14374999999998,0.925
宮城県,58411132,321,38.77916666666667,141.15625,1.317
宮城県,58411133,71,38.77916666666667,141.16875,2.228
宮城県,58411134,27,38.77916666666667,141.18125,3.246
宮城県,58411150,98,38.79583333333333,141.13125,2.179
宮城県,58411151,1,38.79583333333333,141.14374999999998,2.416
宮城県,58411160,135,38.80416666666667,141.13125,3.105
宮城県,58411161,4,38.80416666666667,141.14374999999998,3.276
宮城県,58411200,100,38.75416666666667,141.25625,3.534
宮城県,58411201,144,38.75416666666667,141.26874999999998,3.606
宮城県,58411202,107,38.75416666666667,141.28125,3.983
宮城県,58411206,81,38.75416666666667,141.33124999999998,7.129
宮城県,58411207,120,38.75416666666667,141.34375,8.089
宮城県,58411208,45,38.75416666666667,141.35625,9.078
宮城県,58411209,43,38.75416666666667,141.36875,9.479
宮城県,58411210,15,38.7625,141.25625,4.458
宮城県,58411211,260,38.7625,141.26874999999998,4.515
宮城県,58411212,77,38.7625,141.28125,4.821
宮城県,58411213,20,38.7625,141.29375,5.335
宮城県,58411215,12,38.7625,141.31875,6.778
宮城県,58411216,42,38.7625,141.33124999999998,7.629
宮城県,58411218,13,38.7625,141.35625,9.475
宮城県,58411221,52,38.770833333333336,141.26874999999998,5.43
宮城県,58411222,43,38.770833333333336,141.28125,5.687
宮城県,58411223,9,38.770833333333336,141.29375,6.128
宮城県,58411226,637,38.770833333333336,141.33124999999998,8.203
宮城県,58411227,15,38.770833333333336,141.34375,9.05
宮城県,58411231,7,38.77916666666667,141.26874999999998,6.348
宮城県,58411232,63,38.77916666666667,141.28125,6.57
宮城県,58411235,5,38.77916666666667,141.31875,8.115
宮城県,58411236,129,38.77916666666667,141.33124999999998,8.838
宮城県,58411237,69,38.77916666666667,141.34375,9.629
宮城県,58411238,128,38.77916666666667,141.35625,10.106
宮城県,58411239,52,38.77916666666667,141.36875,10.192
宮城県,58411242,9,38.7875,141.28125,7.463
宮城県,58411243,4,38.7875,141.29375,7.804
宮城県,58411245,85,38.7875,141.31875,8.853
宮城県,58411246,17,38.7875,141.33124999999998,9.372
宮城県,58411248,5,38.7875,141.35625,9.18
宮城県,58411249,9,38.7875,141.36875,9.274
宮城県,58411253,5,38.79583333333333,141.29375,8.67
宮城県,58411255,29,38.79583333333333,141.31875,8.774
宮城県,58411259,3,38.79583333333333,141.36875,8.358
宮城県,58411265,16,38.80416666666667,141.31875,7.909
宮城県,58411301,8,38.75416666666667,141.39374999999998,8.289
宮城県,58411303,4,38.75416666666667,141.41875,7.549
宮城県,58411309,6,38.75416666666667,141.49375,4.496
宮城県,58411313,54,38.7625,141.41875,7.883
宮城県,58411314,21,38.7625,141.43125,6.932
宮城県,58411315,34,38.7625,141.44375,6.026
宮城県,58411316,22,38.7625,141.45624999999998,5.187
宮城県,58411319,288,38.7625,141.49375,3.578
宮城県,58411324,68,38.770833333333336,141.43125,6.508
宮城県,58411325,76,38.770833333333336,141.44375,5.533
宮城県,58411327,11,38.770833333333336,141.46875,3.763
宮城県,58411328,2,38.770833333333336,141.48125,3.076
宮城県,58411329,5,38.770833333333336,141.49375,2.666
宮城県,58411330,71,38.77916666666667,141.38125,10.39
宮城県,58411331,8,38.77916666666667,141.39374999999998,9.364
宮城県,58411334,43,38.77916666666667,141.43125,6.195
宮城県,58411335,144,38.77916666666667,141.44375,5.16
宮城県,58411336,109,38.77916666666667,141.45624999999998,4.151
宮城県,58411337,72,38.77916666666667,141.46875,3.191
宮城県,58411338,115,38.77916666666667,141.48125,2.341
宮城県,58411339,48,38.77916666666667,141.49375,1.769
宮城県,58411340,11,38.7875,141.38125,9.491
宮城県,58411341,61,38.7875,141.39374999999998,9.242
宮城県,58411342,25,38.7875,141.40625,8.163
宮城県,58411343,9,38.7875,141.41875,7.085
宮城県,58411344,6,38.7875,141.43125,6.009
宮城県,58411345,11,38.7875,141.44375,4.936
宮城県,58411346,71,38.7875,141.45624999999998,3.869
宮城県,58411347,96,38.7875,141.46875,2.815
宮城県,58411348,164,38.7875,141.48125,1.795
宮城県,58411349,145,38.7875,141.49375,0.932
宮城県,58411350,2,38.79583333333333,141.38125,8.599
宮城県,58411354,6,38.79583333333333,141.43125,5.963
宮城県,58411355,3,38.79583333333333,141.44375,4.881
宮城県,58411356,2,38.79583333333333,141.45624999999998,3.798
宮城県,58411357,13,38.79583333333333,141.46875,2.716
宮城県,58411358,9,38.79583333333333,141.48125,1.637
宮城県,58411359,130,38.79583333333333,141.49375,0.57
宮城県,58411368,33,38.80416666666667,141.48125,1.963
宮城県,58411369,119,38.80416666666667,141.49375,1.225
宮城県,58411376,1,38.8125,141.45624999999998,4.3
宮城県,58411377,33,38.8125,141.46875,3.383
宮城県,58411378,52,38.8125,141.48125,2.597
宮城県,58411379,14,38.8125,141.49375,2.096
宮城県,58411386,18,38.82083333333334,141.45624999999998,4.806
宮城県,58411387,38,38.82083333333334,141.46875,4.006
宮城県,58411388,18,38.82083333333334,141.48125,3.369
宮城県,58411389,24,38.82083333333334,141.49375,3.0
宮城県,58411396,8,38.82916666666667,141.45624999999998,5.424
宮城県,58411397,4,38.82916666666667,141.46875,4.73
宮城県,58411399,1,38.82916666666667,141.49375,3.915
宮城県,58411400,7,38.75416666666667,141.50625,4.495
宮城県,58411401,166,38.75416666666667,141.51874999999998,4.749
宮城県,58411402,96,38.75416666666667,141.53125,5.219
宮城県,58411410,180,38.7625,141.50625,3.577
宮城県,58411411,53,38.7625,141.51874999999998,3.891
宮城県,58411420,97,38.770833333333336,141.50625,2.665
宮城県,58411421,2,38.770833333333336,141.51874999999998,3.073
宮城県,58411430,243,38.77916666666667,141.50625,1.767
宮城県,58411431,138,38.77916666666667,141.51874999999998,2.338
宮城県,58411440,936,38.7875,141.50625,0.929
宮城県,58411441,193,38.7875,141.51874999999998,1.79
宮城県,58411442,41,38.7875,141.53125,2.809
宮城県,58411450,684,38.79583333333333,141.50625,0.565
宮城県,58411451,482,38.79583333333333,141.51874999999998,1.631
宮城県,58411452,323,38.79583333333333,141.53125,2.711
宮城県,58411453,14,38.79583333333333,141.54375,3.793
宮城県,58411460,138,38.80416666666667,141.50625,1.222
宮城県,58411461,25,38.80416666666667,141.51874999999998,1.958
宮城県,58411462,166,38.80416666666667,141.53125,2.919
宮城県,58411463,379,38.80416666666667,141.54375,3.944
宮城県,58411464,118,38.80416666666667,141.55625,3.71
宮城県,58411470,37,38.8125,141.50625,2.094
宮城県,58411471,7,38.8125,141.51874999999998,2.593
宮城県,58411472,20,38.8125,141.53125,3.378
宮城県,58411473,115,38.8125,141.54375,3.772
宮城県,58411474,327,38.8125,141.55625,2.965
宮城県,58411475,93,38.8125,141.56875,2.389
宮城県,58411476,35,38.8125,141.58124999999998,2.228
宮城県,58411480,18,38.82083333333334,141.50625,2.999
宮城県,58411484,205,38.82083333333334,141.55625,2.354
宮城県,58411485,1073,38.82083333333334,141.56875,1.566
宮城県,58411493,1,38.82916666666667,141.54375,3.025
宮城県,58411494,86,38.82916666666667,141.55625,1.974
宮城県,58411495,277,38.82916666666667,141.56875,0.957
宮城県,58411496,312,38.82916666666667,141.58124999999998,0.416
宮城県,58411497,21,38.82916666666667,141.59375,1.332
宮城県,58411498,26,38.82916666666667,141.60625,2.392
宮城県,58412000,229,38.8375,141.00625,0.844
宮城県,58412001,91,38.8375,141.01874999999998,1.684
宮城県,58412002,15,38.8375,141.03125,2.702
宮城県,58412003,2,38.8375,141.04375,3.757
宮城県,58412004,19,38.8375,141.05625,3.982
宮城県,58412005,43,38.8375,141.06875,3.888
宮城県,58412006,32,38.8375,141.08124999999998,4.09
宮城県,58412007,34,38.8375,141.09375,4.547
宮城県,58412008,37,38.8375,141.10625,5.194
宮城県,58412009,16,38.8375,141.11875,5.272
宮城県,58412010,20,38.84583333333333,141.00625,1.705
宮城県,58412011,104,38.84583333333333,141.01874999999998,2.243
宮城県,58412012,80,38.84583333333333,141.03125,3.082
宮城県,58412013,1,38.84583333333333,141.04375,4.038
宮城県,58412014,31,38.84583333333333,141.05625,4.89
宮城県,58412016,20,38.84583333333333,141.08124999999998,4.978
宮城県,58412017,91,38.84583333333333,141.09375,5.36
宮城県,58412018,214,38.84583333333333,141.10625,5.918
宮城県,58412019,41,38.84583333333333,141.11875,5.188
宮城県,58412020,45,38.85416666666666,141.00625,2.612
宮城県,58412021,64,38.85416666666666,141.01874999999998,2.99
宮城県,58412023,5,38.85416666666666,141.04375,4.497
宮城県,58412024,27,38.85416666666666,141.05625,5.42
宮城県,58412025,14,38.85416666666666,141.06875,5.74
宮城県,58412026,43,38.85416666666666,141.08124999999998,5.878
宮城県,58412027,56,38.85416666666666,141.09375,6.205
宮城県,58412028,39,38.85416666666666,141.10625,6.337
宮城県,58412030,7,38.8625,141.00625,3.528
宮城県,58412032,17,38.8625,141.03125,4.363
宮城県,58412033,22,38.8625,141.04375,5.084
宮城県,58412034,32,38.8625,141.05625,5.916
宮城県,58412035,52,38.8625,141.06875,6.666
宮城県,58412036,6,38.8625,141.08124999999998,6.785
宮城県,58412037,1,38.8625,141.09375,7.071
宮城県,58412038,25,38.8625,141.10625,6.536
宮城県,58412039,195,38.8625,141.11875,5.506
宮城県,58412041,30,38.87083333333333,141.01874999999998,4.682
宮城県,58412042,27,38.87083333333333,141.03125,5.136
宮城県,58412043,15,38.87083333333333,141.04375,5.761
宮城県,58412045,15,38.87083333333333,141.06875,7.338
宮城県,58412046,29,38.87083333333333,141.08124999999998,7.425
宮城県,58412047,62,38.87083333333333,141.09375,6.92
宮城県,58412048,116,38.87083333333333,141.10625,6.557
宮城県,58412049,376,38.87083333333333,141.11875,5.881
宮城県,58412051,13,38.87916666666666,141.01874999999998,5.566
宮城県,58412053,4,38.87916666666666,141.04375,6.5
宮城県,58412054,25,38.87916666666666,141.05625,7.17
宮城県,58412055,25,38.87916666666666,141.06875,7.138
宮城県,58412056,7,38.87916666666666,141.08124999999998,6.641
宮城県,58412057,15,38.87916666666666,141.09375,6.085
宮城県,58412059,3,38.87916666666666,141.11875,5.34
宮城県,58412100,7,38.8375,141.13125,4.211
宮城県,58412110,44,38.84583333333333,141.13125,4.106
宮城県,58412121,21,38.85416666666666,141.14374999999998,3.159
宮城県,58412130,81,38.8625,141.13125,4.5
宮城県,58412131,33,38.8625,141.14374999999998,3.541
宮城県,58412140,70,38.87083333333333,141.13125,4.953
宮城県,58412337,4,38.8625,141.46875,8.053
宮城県,58412347,2,38.87083333333333,141.46875,7.952
宮城県,58412357,1,38.87916666666666,141.46875,7.66
宮城県,58412368,18,38.8875,141.48125,6.262
宮城県,58412369,3,38.8875,141.49375,5.311
宮城県,58412378,72,38.89583333333333,141.48125,5.883
宮城県,58412379,30,38.89583333333333,141.49375,4.881
宮城県,58412389,65,38.90416666666667,141.49375,4.576
宮城県,58412399,49,38.9125,141.49375,4.445
宮城県,58412403,38,38.8375,141.54375,2.986
宮城県,58412404,140,38.8375,141.55625,1.914
宮城県,58412405,419,38.8375,141.56875,0.87
宮城県,58412406,1447,38.8375,141.58124999999998,0.439
宮城県,58412407,117,38.8375,141.59375,1.398
宮城県,58412408,6,38.8375,141.60625,2.429
宮城県,58412409,215,38.8375,141.61875,3.492
宮城県,58412411,4,38.84583333333333,141.51874999999998,5.285
宮城県,58412412,7,38.84583333333333,141.53125,4.242
宮城県,58412413,5,38.84583333333333,141.54375,3.225
宮城県,58412414,18,38.84583333333333,141.55625,2.269
宮城県,58412415,178,38.84583333333333,141.56875,1.497
宮城県,58412416,1081,38.84583333333333,141.58124999999998,1.295
宮城県,58412418,1,38.84583333333333,141.60625,2.754
宮城県,58412419,385,38.84583333333333,141.61875,3.749
宮城県,58412420,57,38.85416666666666,141.50625,5.931
宮城県,58412421,47,38.85416666666666,141.51874999999998,5.174
宮城県,58412422,33,38.85416666666666,141.53125,4.55
宮城県,58412424,18,38.85416666666666,141.55625,2.89
宮城県,58412425,164,38.85416666666666,141.56875,2.333
宮城県,58412426,411,38.85416666666666,141.58124999999998,2.018
宮城県,58412428,107,38.85416666666666,141.60625,2.793
宮城県,58412429,641,38.85416666666666,141.61875,3.631
宮城県,58412430,40,38.8625,141.50625,5.359
宮城県,58412431,169,38.8625,141.51874999999998,4.507
宮城県,58412432,103,38.8625,141.53125,3.774
宮城県,58412433,58,38.8625,141.54375,3.244
宮城県,58412434,630,38.8625,141.55625,2.618
宮城県,58412435,1199,38.8625,141.56875,1.692
宮城県,58412436,1582,38.8625,141.58124999999998,1.102
宮城県,58412438,124,38.8625,141.60625,2.223
宮城県,58412439,266,38.8625,141.61875,3.213
宮城県,58412442,187,38.87083333333333,141.53125,3.083
宮城県,58412443,435,38.87083333333333,141.54375,2.404
宮城県,58412444,250,38.87083333333333,141.55625,2.098
宮城県,58412445,1804,38.87083333333333,141.56875,1.312
宮城県,58412446,688,38.87083333333333,141.58124999999998,0.269
宮城県,58412448,149,38.87083333333333,141.60625,1.95
宮城県,58412449,21,38.87083333333333,141.61875,3.03
宮城県,58412451,8,38.87916666666666,141.51874999999998,3.541
宮城県,58412452,109,38.87916666666666,141.53125,2.545
宮城県,58412453,302,38.87916666666666,141.54375,1.66
宮城県,58412454,907,38.87916666666666,141.55625,1.173
宮城県,58412455,2141,38.87916666666666,141.56875,1.107
宮城県,58412456,1193,38.87916666666666,141.58124999999998,0.804
宮城県,58412457,175,38.87916666666666,141.59375,1.158
宮城県,58412458,98,38.87916666666666,141.60625,2.092
宮城県,58412459,27,38.87916666666666,141.61875,3.123
宮城県,58412461,27,38.8875,141.51874999999998,3.351
宮城県,58412462,95,38.8875,141.53125,2.274
宮城県,58412463,75,38.8875,141.54375,1.203
宮城県,58412464,1648,38.8875,141.55625,0.261
宮城県,58412465,1891,38.8875,141.56875,0.375
宮城県,58412466,411,38.8875,141.58124999999998,1.089
宮城県,58412467,13,38.8875,141.59375,1.768
宮城県,58412468,125,38.8875,141.60625,2.582
宮城県,58412469,17,38.8875,141.61875,3.47
宮城県,58412471,24,38.89583333333333,141.51874999999998,2.958
宮城県,58412472,121,38.89583333333333,141.53125,2.0
宮城県,58412473,928,38.89583333333333,141.54375,1.257
宮城県,58412474,2364,38.89583333333333,141.55625,0.572
宮城県,58412475,3131,38.89583333333333,141.56875,0.733
宮城県,58412476,404,38.89583333333333,141.58124999999998,0.37
宮城県,58412477,31,38.89583333333333,141.59375,1.422
宮城県,58412479,7,38.89583333333333,141.61875,3.57
宮城県,58412480,11,38.90416666666667,141.50625,3.535
宮城県,58412481,2,38.90416666666667,141.51874999999998,2.529
宮城県,58412482,468,38.90416666666667,141.53125,1.623
宮城県,58412483,1279,38.90416666666667,141.54375,0.605
宮城県,58412484,2630,38.90416666666667,141.55625,0.187
宮城県,58412485,1793,38.90416666666667,141.56875,0.953
宮城県,58412486,613,38.90416666666667,141.58124999999998,0.73
宮城県,58412487,168,38.90416666666667,141.59375,1.544
宮城県,58412489,53,38.90416666666667,141.61875,3.337
宮城県,58412490,35,38.9125,141.50625,3.365
宮城県,58412491,105,38.9125,141.51874999999998,2.285
宮城県,58412492,109,38.9125,141.53125,1.21
宮城県,58412493,701,38.9125,141.54375,0.205
宮城県,58412494,1462,38.9125,141.55625,0.89
宮城県,58412495,725,38.9125,141.56875,1.231
宮城県,58412496,1066,38.9125,141.58124999999998,0.488
宮城県,58412497,389,38.9125,141.59375,1.1
宮城県,58412499,2,38.9125,141.61875,2.933
宮城県,58412500,10,38.8375,141.63125,4.564
宮城県,58412510,168,38.84583333333333,141.63125,4.767
宮城県,58412520,6,38.85416666666666,141.63125,4.572
宮城県,58412530,16,38.8625,141.63125,4.248
宮城県,58412532,70,38.8625,141.65625,6.365
宮城県,58412533,247,38.8625,141.66875,7.433
宮城県,58412540,52,38.87083333333333,141.63125,4.111
宮城県,58412542,289,38.87083333333333,141.65625,6.274
宮城県,58412543,98,38.87083333333333,141.66875,7.356
宮城県,58412550,9,38.87916666666666,141.63125,4.18
宮城県,58412551,118,38.87916666666666,141.64374999999998,5.247
宮城県,58412552,531,38.87916666666666,141.65625,6.319
宮城県,58412553,3,38.87916666666666,141.66875,7.394
宮城県,58412560,14,38.8875,141.63125,4.445
宮城県,58412561,242,38.8875,141.64374999999998,5.461
宮城県,58412562,717,38.8875,141.65625,6.498
宮城県,58412563,1,38.8875,141.66875,7.547
宮城県,58412570,61,38.89583333333333,141.63125,4.649
宮城県,58412571,398,38.89583333333333,141.64374999999998,5.67
宮城県,58412572,340,38.89583333333333,141.65625,6.636
宮城県,58412573,8,38.89583333333333,141.66875,7.633
宮城県,58412580,203,38.90416666666667,141.63125,4.283
宮城県,58412581,448,38.90416666666667,141.64374999999998,5.281
宮城県,58412582,69,38.90416666666667,141.65625,6.307
宮城県,58412590,4,38.9125,141.63125,3.976
宮城県,58412591,267,38.9125,141.64374999999998,5.035
宮城県,58413309,119,38.92083333333333,141.49375,4.506
宮城県,58413318,2,38.92916666666667,141.48125,5.774
宮城県,58413319,13,38.92916666666667,141.49375,4.75
宮城県,58413400,61,38.92083333333333,141.50625,3.445
宮城県,58413401,28,38.92083333333333,141.51874999999998,2.402
宮城県,58413403,178,38.92083333333333,141.54375,0.766
宮城県,58413405,25,38.92083333333333,141.56875,1.214
宮城県,58413406,927,38.92083333333333,141.58124999999998,0.444
宮城県,58413407,410,38.92083333333333,141.59375,0.628
宮城県,58413408,4,38.92083333333333,141.60625,1.709
宮城県,58413410,2,38.92916666666667,141.50625,3.759
宮城県,58413411,38,38.92916666666667,141.51874999999998,2.834
宮城県,58413413,43,38.92916666666667,141.54375,1.688
宮城県,58413416,905,38.92916666666667,141.58124999999998,1.052
宮城県,58413417,39,38.92916666666667,141.59375,1.138
宮城県,58413418,37,38.92916666666667,141.60625,1.955
宮城県,58413420,12,38.9375,141.50625,4.255
宮城県,58413421,130,38.9375,141.51874999999998,3.465
宮城県,58413422,29,38.9375,141.53125,2.872
宮城県,58413423,4,38.9375,141.54375,2.613
宮城県,58413425,29,38.9375,141.56875,2.424
宮城県,58413426,449,38.9375,141.58124999999998,1.93
宮城県,58413427,14,38.9375,141.59375,1.978
宮城県,58413430,23,38.94583333333333,141.50625,4.879
宮城県,58413431,72,38.94583333333333,141.51874999999998,4.208
宮城県,58413432,52,38.94583333333333,141.53125,3.735
宮城県,58413435,94,38.94583333333333,141.56875,3.196
宮城県,58413436,77,38.94583333333333,141.58124999999998,2.839
宮城県,58413441,51,38.954166666666666,141.51874999999998,5.012
宮城県,58413442,45,38.954166666666666,141.53125,4.622
宮城県,58413445,126,38.954166666666666,141.56875,4.033
宮城県,58413451,72,38.9625,141.51874999999998,5.852
宮城県,58413452,20,38.9625,141.53125,5.522
宮城県,58413454,5,38.9625,141.55625,5.341
宮城県,58413455,156,38.9625,141.56875,4.902
宮城県,58413459,17,38.9625,141.61875,5.428
宮城県,58413461,51,38.97083333333333,141.51874999999998,6.716
宮城県,58413464,92,38.97083333333333,141.55625,6.165
宮城県,58413465,23,38.97083333333333,141.56875,5.79
宮城県,58413470,14,38.97916666666666,141.50625,7.985
宮城県,58413471,33,38.97916666666666,141.51874999999998,7.594
宮城県,58413474,27,38.97916666666666,141.55625,7.015
宮城県,58413480,13,38.9875,141.50625,8.834
宮城県,58413483,2,38.9875,141.54375,7.813
宮城県,58413484,16,38.9875,141.55625,6.837
宮城県,58413500,107,38.92083333333333,141.63125,3.872
宮城県,58413501,299,38.92083333333333,141.64374999999998,4.953
宮城県,58413510,120,38.92916666666667,141.63125,3.986
宮城県,58413511,23,38.92916666666667,141.64374999999998,5.043
宮城県,58413520,78,38.9375,141.63125,4.302
宮城県,58413521,91,38.9375,141.64374999999998,5.296
宮城県,58413530,216,38.94583333333333,141.63125,4.779
宮城県,58413531,43,38.94583333333333,141.64374999999998,5.691
宮城県,58413540,159,38.954166666666666,141.63125,5.375
宮城県,58413550,296,38.9625,141.63125,5.9
秋田県,58395740,26,39.12083333333333,139.88125,9.57
秋田県,58395750,305,39.12916666666666,139.88125,8.667
秋田県,58395760,247,39.1375,139.88125,7.769
秋田県,58395761,29,39.1375,139.89374999999998,7.559
秋田県,58395770,54,39.14583333333333,139.88125,6.879
秋田県,58395771,140,39.14583333333333,139.89374999999998,6.641
秋田県,58395772,6,39.14583333333333,139.90625,6.573
秋田県,58395781,114,39.15416666666667,139.89374999999998,5.726
秋田県,58395782,28,39.15416666666667,139.90625,5.647
秋田県,58395791,8,39.1625,139.89374999999998,4.815
秋田県,58395792,377,39.1625,139.90625,4.72
秋田県,58396702,170,39.17083333333333,139.90625,3.794
秋田県,58396705,226,39.17083333333333,139.94375,5.063
秋田県,58396706,91,39.17083333333333,139.95624999999998,5.832
秋田県,58396707,39,39.17083333333333,139.96875,6.688
秋田県,58396708,34,39.17083333333333,139.98125,7.6
秋田県,58396712,48,39.17916666666667,139.90625,2.868
秋田県,58396715,43,39.17916666666667,139.94375,4.411
秋田県,58396716,44,39.17916666666667,139.95624999999998,5.277
秋田県,58396717,156,39.17916666666667,139.96875,6.209
秋田県,58396718,81,39.17916666666667,139.98125,7.182
秋田県,58396722,278,39.1875,139.90625,1.943
秋田県,58396724,7,39.1875,139.93125,2.99
秋田県,58396725,276,39.1875,139.94375,3.874
秋田県,58396727,25,39.1875,139.96875,5.839
秋田県,58396732,1838,39.19583333333333,139.90625,1.02
秋田県,58396733,541,39.19583333333333,139.91875,1.569
秋田県,58396735,31,39.19583333333333,139.94375,3.503
秋田県,58396736,65,39.19583333333333,139.95624999999998,4.545
秋田県,58396737,76,39.19583333333333,139.96875,5.6
秋田県,58396741,636,39.204166666666666,139.89374999999998,0.93
秋田県,58396742,1875,39.204166666666666,139.90625,0.149
秋田県,58396743,2,39.204166666666666,139.91875,1.202
秋田県,58396745,174,39.204166666666666,139.94375,3.354
秋田県,58396746,55,39.204166666666666,139.95624999999998,4.431
秋田県,58396751,1026,39.2125,139.89374999999998,1.033
秋田県,58396752,459,39.2125,139.90625,0.762
秋田県,58396753,6,39.2125,139.91875,1.448
秋田県,58396755,17,39.2125,139.94375,3.457
秋田県,58396756,109,39.2125,139.95624999999998,4.509
秋田県,58396757,26,39.2125,139.96875,5.571
秋田県,58396758,7,39.2125,139.98125,6.637
秋田県,58396761,27,39.22083333333333,139.89374999999998,0.725
秋田県,58396762,145,39.22083333333333,139.90625,0.41
秋田県,58396767,67,39.22083333333333,139.96875,5.759
秋田県,58396775,299,39.22916666666666,139.94375,3.766
秋田県,58396776,15,39.22916666666666,139.95624999999998,4.807
