company,store_name,address,latitude,longitude,都道府県,place_id,source
ツルハドラッグ,ツルハドラッグ 荒巻本沢店,宮城県仙台市青葉区荒巻本沢１丁目１７−５,38.28933869999999,140.8503807,宮城県,,
ツルハドラッグ,ツルハドラッグ 角田中央店,宮城県角田市角田町２２２−２,37.9726488,140.7834093,宮城県,,
ツルハドラッグ,ツルハドラッグ 角田幸町店,宮城県角田市角田幸町57番地,37.9808555,140.7776661,宮城県,,
ツルハドラッグ,ツルハドラッグ 角田店,宮城県角田市角田町尻３６８,37.982341,140.7802087,宮城県,,
ツルハドラッグ,ツルハドラッグ 釜大街道店,宮城県石巻市三ツ股２丁目７−５５,38.4266485,141.2705954,宮城県,,
ツルハドラッグ,ツルハドラッグ 長町南店,宮城県仙台市太白区長町南４丁目１３−２,38.2210786,140.872178,宮城県,,
ツルハドラッグ,ツルハドラッグ 鹿妻店,宮城県石巻市鹿妻南３丁目７−４１,38.418145,141.344016,宮城県,,
ツルハドラッグ,ツルハドラッグ中田店,宮城県仙台市太白区中田町法地北１９−１ツルハドラッグ中田店,38.1958866,140.8994775,宮城県,,
ツルハドラッグ,ツルハドラッグ大和町４丁目店,宮城県仙台市若林区大和町４丁目６−４０ツルハドラッグ大和町４丁目店,38.2491928,140.9152975,宮城県,,
トモズ,トモズ エスパル仙台店,宮城県仙台市青葉区中央１丁目１−１エスパル仙台東館2F,38.2602397,140.8834627,宮城県,,
トモズ,トモズ 仙台サンモール店,宮城県仙台市青葉区一番町２丁目６−１,38.2587063,140.8721894,宮城県,,
トモズ,トモズ 仙台中央店,宮城県仙台市青葉区中央４丁目２−１６,38.257636,140.8785534,宮城県,,
トモズ,トモズ 仙台長町店,宮城県仙台市太白区長町７丁目２０−３ザ・モール仙台長町1F,38.2261549,140.8762394,宮城県,,
ドラッグストアモリ,ドラッグストアモリ 七北田店,宮城県仙台市泉区七北田東裏１８０−１,38.3262558,140.8920958,宮城県,,
ドラッグストアモリ,ドラッグストアモリ 古川東店,宮城県大崎市古川旭３丁目８−３０,38.5674782,140.9754449,宮城県,,
ドラッグストアモリ,ドラッグストアモリ 古川若葉店,宮城県大崎市古川若葉町１丁目１−６,38.5875661,140.9505632,宮城県,,
ドラッグストアモリ,ドラッグストアモリ 名取愛島店,宮城県名取市愛の杜１丁目１−１１,38.1581988,140.8664122,宮城県,,
ドラッグストアモリ,ドラッグストアモリ 大街道店,宮城県石巻市大街道東１丁目１−２４,38.4290576,141.2889735,宮城県,,
ドラッグストアモリ,ドラッグストアモリ 宮城亘理店,宮城県亘理郡亘理町逢隈高屋柴北１６５−１,38.0414685,140.8735049,宮城県,,
ドラッグストアモリ,ドラッグストアモリ 岩沼末広店,宮城県岩沼市末広２丁目５−１０,38.112107,140.8758734,宮城県,,
ドラッグストアモリ,ドラッグストアモリ 明石南店,宮城県仙台市泉区明石南３丁目７−１,38.3409267,140.8872995,宮城県,,
ドラッグストアモリ,ドラッグストアモリ 石巻中里店,宮城県石巻市東中里３丁目１−６,38.441884,141.3077742,宮城県,,
ドラッグストアモリ,ドラッグストアモリ 石巻蛇田店,宮城県石巻市わかば１丁目６６番地６,38.4541809,141.2826094,宮城県,,
ドラッグストアモリ,ドラッグストアモリ 角田店,宮城県角田市角田大町１３−１,37.9790476,140.7827897,宮城県,,
ドラッグストアモリ,ドラッグストアモリ六郷店,宮城県仙台市若林区六郷２−１０,38.2173187,140.9313311,宮城県,,
ドラッグストアモリ,ドラッグストアモリ塩釜店,宮城県塩竈市新浜町２丁目１−３９,38.3287836,141.0365367,宮城県,,
ドラッグストアモリ,ドラッグストアモリ子平町店,宮城県仙台市青葉区子平町４−１２,38.2752409,140.8491309,宮城県,,
ドラッグストアモリ,ドラッグストアモリ石巻金津店,宮城県石巻市蛇田金津町10番地2,38.44051899999999,141.2832293,宮城県,,
ドラッグストアモリ,ドラッグストアモリ西中田店,宮城県仙台市太白区西中田３丁目１８−１３,38.19849809999999,140.8760338,宮城県,,
ドラッグストアモリ,ドラッグストアモリ長町店,宮城県仙台市太白区長町６丁目５−６あす,38.2226095,140.8837965,宮城県,,
ドラッグヤマザワ,ドラッグヤマザワ 中田店,宮城県仙台市太白区中田町千刈田１９−１,38.1966519,140.8976038,宮城県,,
ドラッグヤマザワ,ドラッグヤマザワ 古川北店,宮城県大崎市古川江合寿町３丁目６−２,38.5870783,140.9689244,宮城県,,
ドラッグヤマザワ,ドラッグヤマザワ 富谷成田店,宮城県富谷市成田１丁目6−８,38.3620138,140.8900527,宮城県,,
ドラッグヤマザワ,ドラッグヤマザワ 松陵店,宮城県仙台市泉区松陵２丁目５−１,38.328451,140.912567,宮城県,,
ドラッグヤマザワ,ドラッグヤマザワ 白石北店,宮城県白石市福岡長袋高畑１,38.0211693,140.6239328,宮城県,,
ドラッグヤマザワ,ドラッグヤマザワ吉岡店,宮城県黒川郡大和町吉岡まほろば１丁目6−２５,38.4383671,140.8830705,宮城県,,
ドラッグヤマザワ,ドラッグヤマザワ塩釜中の島店,宮城県塩竈市中の島２−１６,38.315707,141.03001,宮城県,,
ドラッグヤマザワ,ドラッグヤマザワ多賀城店,宮城県多賀城市城南２丁目１４−７,38.2977901,140.9915979,宮城県,,
ドラッグヤマザワ,ドラッグヤマザワ杜のまち店,宮城県黒川郡大和町杜の丘１丁目１６,38.38524719999999,140.8687065,宮城県,,
ドラッグヤマザワ,ドラッグヤマザワ汐見台店,宮城県宮城郡七ヶ浜町汐見台１丁目１−１０,38.296283,141.05522,宮城県,,
ドラッグヤマザワ,ドラッグヤマザワ荒井店,宮城県仙台市若林区荒井３丁目２９−３,38.23941,140.9417463,宮城県,,
ドラッグヤマザワ,ドラッグヤマザワ高砂店,宮城県仙台市宮城野区高砂１丁目１７−１ドラッグヤマザワ高砂薬局,38.2709392,140.9685444,宮城県,,
マツモトキヨシ,ドラッグストア マツモトキヨシ アクロスプラザ富沢西店,宮城県仙台市太白区富沢西３丁目１３−１,38.2123426,140.8555117,宮城県,,
マツモトキヨシ,ドラッグストア マツモトキヨシ クロスモール仙台荒井店,宮城県仙台市若林区なないろの里３丁目３−９,38.2390076,140.9315198,宮城県,,
マツモトキヨシ,ドラッグストア マツモトキヨシ 中田十文字店,宮城県登米市中田町宝江黒沼十文字６５−１,38.7089974,141.2375434,宮城県,,
マツモトキヨシ,ドラッグストア マツモトキヨシ 八乙女店,宮城県仙台市泉区八乙女１丁目5−１,38.3113894,140.8911505,宮城県,,
マツモトキヨシ,ドラッグストア マツモトキヨシ 八木山南店,宮城県仙台市太白区八木山南１丁目１−１０,38.2353553,140.8370443,宮城県,,
マツモトキヨシ,ドラッグストア マツモトキヨシ 六丁の目店,宮城県仙台市若林区六丁の目南町９−３２,38.2496434,140.9452939,宮城県,,
マツモトキヨシ,ドラッグストア マツモトキヨシ 加茂店,宮城県仙台市泉区加茂４丁目１−３,38.3126393,140.8560428,宮城県,,
マツモトキヨシ,ドラッグストア マツモトキヨシ 古川北町店,宮城県大崎市古川北町３丁目１１−１１,38.580752,140.96399,宮城県,,
マツモトキヨシ,ドラッグストア マツモトキヨシ 名取ゆりあげ店,宮城県名取市閖上中央２丁目１−１,38.1781875,140.9438018,宮城県,,
マツモトキヨシ,ドラッグストア マツモトキヨシ 多賀城八幡店,宮城県多賀城市八幡３丁目５−３５,38.2907597,141.0087145,宮城県,,
マツモトキヨシ,ドラッグストア マツモトキヨシ 多賀城城南店,宮城県多賀城市城南２丁目１５−４,38.2963365,140.9916277,宮城県,,
マツモトキヨシ,ドラッグストア マツモトキヨシ 大河原店,宮城県柴田郡大河原町新東２０−１０,38.0600308,140.7373784,宮城県,,
マツモトキヨシ,ドラッグストア マツモトキヨシ 富沢南店,宮城県仙台市太白区富沢南１丁目１８−３,38.2129377,140.8663036,宮城県,,
マツモトキヨシ,ドラッグストア マツモトキヨシ 寺岡店,宮城県仙台市泉区寺岡４丁目1−６,38.3421368,140.8266917,宮城県,,
マツモトキヨシ,ドラッグストア マツモトキヨシ 岩沼桜店,宮城県岩沼市桜１丁目６−３１,38.1047022,140.8716713,宮城県,,
マツモトキヨシ,ドラッグストア マツモトキヨシ 岩沼玉浦西店,宮城県岩沼市玉浦西４丁目１−１,38.107221,140.9007603,宮城県,,
マツモトキヨシ,ドラッグストア マツモトキヨシ 市名坂店,宮城県仙台市泉区市名坂清水端２０１−８,38.3162487,140.9075807,宮城県,,
マツモトキヨシ,ドラッグストア マツモトキヨシ 新田東二丁目店,宮城県仙台市宮城野区新田東２丁目1−７,38.27644360000001,140.9311458,宮城県,,
マツモトキヨシ,ドラッグストア マツモトキヨシ 明石台店,宮城県富谷市明石台６丁目１−３８,38.3482591,140.8929458,宮城県,,
マツモトキヨシ,ドラッグストア マツモトキヨシ 柳生店,宮城県仙台市太白区柳生７丁目5−１１,38.1967874,140.8651136,宮城県,,
マツモトキヨシ,ドラッグストア マツモトキヨシ 栗生店,宮城県仙台市青葉区栗生７丁目３−８,38.2681321,140.7794098,宮城県,,
マツモトキヨシ,ドラッグストア マツモトキヨシ 福室店,宮城県仙台市宮城野区福室６丁目２０−３０,38.2835881,140.9711509,宮城県,,
マツモトキヨシ,ドラッグストア マツモトキヨシ 西多賀店,宮城県仙台市太白区鈎取１丁目４−３５,38.2215751,140.8457902,宮城県,,
マツモトキヨシ,ドラッグストア マツモトキヨシ 長命ヶ丘中央店,宮城県仙台市泉区長命ケ丘５丁目１３−８,38.3125287,140.8344525,宮城県,,
マツモトキヨシ,ドラッグストア マツモトキヨシ 長町南四丁目店,宮城県仙台市太白区長町南４丁目１−２０フォレストビル1F,38.2237428,140.8732185,宮城県,,
マツモトキヨシ,ドラッグストアマツモトキヨシ 仙台中田店,宮城県仙台市太白区中田町二軒橋11−１,38.1958415,140.8936744,宮城県,,
マツモトキヨシ,ドラッグストアマツモトキヨシ 杜せきのした店,宮城県名取市杜せきのした５丁目２０−３５,38.1625002,140.9052118,宮城県,,
マツモトキヨシ,ドラッグストアマツモトキヨシ 桂店,宮城県仙台市泉区桂１丁目12−１グリーンマート桂店内,38.3373912,140.8635067,宮城県,,
マツモトキヨシ,マツモトキヨシ OUTLET 三井アウトレットパーク仙台港店,宮城県仙台市宮城野区中野３丁目7−２,38.2750395,140.9910228,宮城県,,
マツモトキヨシ,マツモトキヨシ 仙台中田店,宮城県仙台市太白区中田町二軒橋11−１マツモトキヨシ仙台中田店,38.1958756,140.8935867,宮城県,,
マツモトキヨシ,マツモトキヨシ 杜せきのした店,宮城県名取市杜せきのした５丁目２０−１８,38.1627303,140.9040861,宮城県,,
マツモトキヨシ,薬 マツモトキヨシ tekuteせんだい店,宮城県仙台市青葉区中央１丁目１−１,38.2603621,140.8819694,宮城県,,
マツモトキヨシ,薬 マツモトキヨシ ヨドバシ仙台店,宮城県仙台市宮城野区榴岡１丁目２−１３,38.2591236,140.8852795,宮城県,,
マツモトキヨシ,薬 マツモトキヨシ ララガーデン長町店,宮城県仙台市太白区長町７丁目２０−５ララガーデン長町1F,38.2250662,140.8759431,宮城県,,
マツモトキヨシ,薬 マツモトキヨシ 仙台一番町店,宮城県仙台市青葉区一番町４丁目３−２６,38.263116,140.870845,宮城県,,
マツモトキヨシ,薬 マツモトキヨシ 仙台中央通り店,宮城県仙台市青葉区一番町３丁目６−４,38.26091290000001,140.8739022,宮城県,,
マツモトキヨシ,薬 マツモトキヨシ 仙台東口駅前店,宮城県仙台市宮城野区榴岡１丁目２−８松栄東口第一ビル,38.25946140000001,140.8854926,宮城県,,
マツモトキヨシ,薬 マツモトキヨシ 仙台駅前店,宮城県仙台市青葉区中央３丁目６−６,38.2597901,140.8796871,宮城県,,
マツモトキヨシ,薬 マツモトキヨシ 泉パークタウンタピオ店,宮城県仙台市泉区寺岡６丁目5−１泉パークタウンタピオ北館1階,38.3436289,140.8368155,宮城県,,
マツモトキヨシ,薬 マツモトキヨシ 泉中央店,宮城県仙台市泉区泉中央１丁目15−２,38.3236892,140.8803252,宮城県,,
マツモトキヨシ,薬 マツモトキヨシ 長町たいはっくる店,宮城県仙台市太白区長町５丁目３−１BF1,38.2282989,140.884611,宮城県,,
マツモトキヨシ,薬マツモトキヨシ matsukiyoLAB 仙台クリスロード店,宮城県仙台市青葉区中央２丁目２−２４,38.2612957,140.876725,宮城県,,
マツモトキヨシ,証明写真／ドラッグストア マツモトキヨシ 柳生店,宮城県仙台市太白区柳生７丁目５−９ダルマ薬局,38.1968419,140.8651707,宮城県,,
不明,ドラッグストアポピー,宮城県仙台市太白区中田町法地南ドラッグストアポピー,38.1971776,140.9030051,宮城県,,
薬王堂,薬王堂 中新田店,宮城県加美郡加美町赤塚２２３−１,38.561955,140.860568,宮城県,,
薬王堂,薬王堂 丸森舘矢間店,宮城県伊具郡丸森町舘矢間舘山東玉川１１１−１,37.926461,140.7726699,宮城県,,
薬王堂,薬王堂 亘理祝田店,宮城県亘理郡亘理町祝田２５−１,38.0358649,140.8480259,宮城県,,
薬王堂,薬王堂 亘理荒浜店,宮城県亘理郡亘理町逢隈高屋倉東２０,38.0428642,140.8906798,宮城県,,
薬王堂,薬王堂 仙台中田店,宮城県仙台市太白区中田６丁目９−２７,38.1947946,140.8858315,宮城県,,
薬王堂,薬王堂 仙台南光台店,宮城県仙台市泉区松森新田１７９,38.3032715,140.906521,宮城県,,
薬王堂,薬王堂 仙台愛子店,宮城県仙台市青葉区上愛子車４３−２,38.2728451,140.7436626,宮城県,,
薬王堂,薬王堂 仙台泉根白石店,宮城県仙台市泉区小角宮９７−１,38.3293561,140.8028615,宮城県,,
薬王堂,薬王堂 仙台泉紫山店,宮城県仙台市泉区紫山４丁目１−１,38.345524,140.8201124,宮城県,,
薬王堂,薬王堂 仙台泉館店,宮城県仙台市泉区館２丁目１−５６９,38.31322249999999,140.797054,宮城県,,
薬王堂,薬王堂 仙台茂庭店,宮城県仙台市太白区茂庭１丁目５−９,38.2227538,140.7893414,宮城県,,
薬王堂,薬王堂 仙台袋原店,宮城県仙台市太白区中田町荒屋敷１２,38.1973806,140.900105,宮城県,,
薬王堂,薬王堂 利府ＳＣ店,宮城県宮城郡利府町利府新神明前３８,38.3314758,140.9797441,宮城県,,
薬王堂,薬王堂 加美バッハホール前店,宮城県加美郡加美町一本杉96番地1,38.5678985,140.8676544,宮城県,,
薬王堂,薬王堂 加美小野田店,宮城県加美郡加美町南野口１５,38.5738123,140.7940527,宮城県,,
薬王堂,薬王堂 南三陸ＳＣ店,宮城県本吉郡南三陸町志津川天王前３２Ｔ４７街区,38.6827698,141.4525824,宮城県,,
薬王堂,薬王堂 南気仙沼店,宮城県気仙沼市仲町２丁目５−２９,38.8967575,141.5771406,宮城県,,
薬王堂,薬王堂 古川休塚店,宮城県大崎市古川休塚南田４０−１,38.59401829999999,140.9759743,宮城県,,
薬王堂,薬王堂 古川城西店,宮城県大崎市古川城西１丁目７−１５,38.5751405,140.9491517,宮城県,,
薬王堂,薬王堂 古川福浦店,宮城県大崎市古川福浦１丁目２１−３,38.5896564,140.962858,宮城県,,
薬王堂,薬王堂 古川稲葉店,宮城県大崎市古川北稲葉１丁目１−６０,38.5642161,140.9557677,宮城県,,
薬王堂,薬王堂 名取愛島店,宮城県名取市愛島郷２丁目１−１,38.1597903,140.8561913,宮城県,,
薬王堂,薬王堂 名取杜せきのした店,宮城県名取市杜せきのした１丁目２−５,38.1682884,140.8945116,宮城県,,
薬王堂,薬王堂 多賀城山王店,宮城県多賀城市山王山王三区６０,38.2983961,140.9780808,宮城県,,
薬王堂,薬王堂 大崎三本木店,宮城県大崎市三本木善並田１１３−１,38.5324982,140.944605,宮城県,,
薬王堂,薬王堂 大崎松山店,宮城県大崎市松山金谷向田３−１,38.5117915,141.0647299,宮城県,,
薬王堂,薬王堂 大崎田尻店,宮城県大崎市田尻桜田高野新堀７８,38.5972087,141.045684,宮城県,,
薬王堂,薬王堂 大崎鳴子店,宮城県大崎市鳴子温泉鷲ノ巣５４−１,38.7405772,140.7399032,宮城県,,
薬王堂,薬王堂 宮城七ヶ浜店,宮城県宮城郡七ヶ浜町東宮浜小田宮城郡七ヶ浜町東宮浜字小田5番1,38.3020888,141.0457994,宮城県,,
薬王堂,薬王堂 宮城丸森店,宮城県伊具郡丸森町花田３,37.9105471,140.7631965,宮城県,,
薬王堂,薬王堂 宮城亘理店,宮城県亘理郡亘理町東郷１９９−１,38.0403208,140.8680209,宮城県,,
薬王堂,薬王堂 宮城加美店,宮城県加美郡加美町大門８１,38.577366,140.849687,宮城県,,
薬王堂,薬王堂 宮城大和店,宮城県黒川郡大和町吉岡まほろば１丁目３−７,38.436107,140.88619,宮城県,,
薬王堂,薬王堂 宮城大富店,宮城県黒川郡大和町もみじケ丘２丁目３４−１,38.380658,140.862837,宮城県,,
薬王堂,薬王堂 宮城大郷店,宮城県黒川郡大郷町中村屋鋪６５−１５,38.423087,140.996108,宮城県,,
薬王堂,薬王堂 宮城小牛田店,宮城県遠田郡美里町北浦中新田１１−１,38.559448,141.044864,宮城県,,
薬王堂,薬王堂 宮城岩出山店,宮城県大崎市岩出山下野目新雨沼２１,38.6414725,140.8818165,宮城県,,
薬王堂,薬王堂 宮城川崎店,宮城県柴田郡川崎町川内北川原山２３８−５７,38.1842601,140.6360765,宮城県,,
薬王堂,薬王堂 宮城志津川店,宮城県本吉郡南三陸町志津川御前下１３−１,38.6878645,141.4374337,宮城県,,
薬王堂,薬王堂 宮城村田店,宮城県柴田郡村田町村田反町９４−１,38.1112565,140.7230666,宮城県,,
薬王堂,薬王堂 宮城松島店,宮城県宮城郡松島町高城帰命院下一１８−１,38.3805174,141.0673598,宮城県,,
薬王堂,薬王堂 宮城柴田店,宮城県柴田郡柴田町船岡東原前２３５−１,38.0604052,140.7829636,宮城県,,
薬王堂,薬王堂 宮城涌谷店,宮城県遠田郡涌谷町六軒町裏６８−２,38.5431993,141.1202879,宮城県,,
薬王堂,薬王堂 宮城築館店,宮城県栗原市築館宮野中央３丁目２−１１,38.7473263,141.0198617,宮城県,,
薬王堂,薬王堂 宮城金成店,宮城県栗原市金成沢辺町沖１５３,38.8025779,141.0664383,宮城県,,
薬王堂,薬王堂 宮城鹿島台店,宮城県大崎市鹿島台木間塚小谷地３４４−１,38.4769617,141.1042482,宮城県,,
薬王堂,薬王堂 富谷成田店,宮城県富谷市成田３丁目１６−２,38.3651354,140.8952452,宮城県,,
薬王堂,薬王堂 富谷西沢店,宮城県富谷市富谷西沢８４−１,38.4030677,140.8918947,宮城県,,
薬王堂,薬王堂 小牛田北浦店,宮城県遠田郡美里町北浦川戸浦６０,38.5442701,141.060686,宮城県,,
薬王堂,薬王堂 小牛田西舘店,宮城県遠田郡美里町西舘８０−１,38.5314101,141.0745228,宮城県,,
薬王堂,薬王堂 山元SC店,宮城県亘理郡山元町つばめの杜１丁目６,37.9667959,140.888419,宮城県,,
薬王堂,薬王堂 岩沼ＳＣ店,宮城県岩沼市あさひ野１丁目８−７,38.1185845,140.8603154,宮城県,,
薬王堂,薬王堂 東松島大曲店,宮城県東松島市大曲堺堀１７８−１,38.425926,141.231725,宮城県,,
薬王堂,薬王堂 東松島矢本店,宮城県東松島市あおい１丁目１０３,38.4278694,141.2181562,宮城県,,
薬王堂,薬王堂 東松島鳴瀬店,宮城県東松島市牛網上四十八３１−１,38.3969635,141.1766739,宮城県,,
薬王堂,薬王堂 柴田槻木店,宮城県柴田郡柴田町槻木焼檀１８−１,38.0875628,140.8049697,宮城県,,
薬王堂,薬王堂 栗原一迫店,宮城県栗原市一迫柳目中田１,38.73443,140.959881,宮城県,,
薬王堂,薬王堂 栗原志波姫店,宮城県栗原市志波姫南八樟４６０−１,38.74827399999999,141.053985,宮城県,,
薬王堂,薬王堂 栗原栗駒店,宮城県栗原市栗駒岩ケ崎神南５５,38.8310149,141.0011825,宮城県,,
薬王堂,薬王堂 栗原若柳店,宮城県栗原市若柳字川北元町裏１４−１,38.7762429,141.131684,宮城県,,
薬王堂,薬王堂 栗駒SC店,宮城県栗原市栗駒中野田町西２１５−１,38.823132,140.9847281,宮城県,,
薬王堂,薬王堂 気仙沼本吉店,宮城県気仙沼市本吉町津谷新明戸２１５,38.7943009,141.5000323,宮城県,,
薬王堂,薬王堂 気仙沼松川前店,宮城県気仙沼市松川前４７,38.9140209,141.5450927,宮城県,,
薬王堂,薬王堂 気仙沼片浜店,宮城県気仙沼市松崎片浜８１,38.8722095,141.5838,宮城県,,
薬王堂,薬王堂 気仙沼階上店,宮城県気仙沼市波路上野田１７４,38.8324531,141.5789611,宮城県,,
薬王堂,薬王堂 気仙沼鹿折店,宮城県気仙沼市中みなと町１−１０,38.9168647,141.5818207,宮城県,,
薬王堂,薬王堂 登米中田店,宮城県登米市中田町石森蓬田１８７,38.7048856,141.2274758,宮城県,,
薬王堂,薬王堂 登米加賀野店,宮城県登米市中田町石森加賀野２丁目４−１,38.701161,141.210779,宮城県,,
薬王堂,薬王堂 登米南方店,宮城県登米市南方町西山成前西山成前１１１,38.6615664,141.1578208,宮城県,,
薬王堂,薬王堂 登米米山店,宮城県登米市米山町中津山筒場埣３１３−１,38.6136888,141.1787608,宮城県,,
薬王堂,薬王堂 登米豊里店,宮城県登米市豊里町小口前１３７,38.5880488,141.2486313,宮城県,,
薬王堂,薬王堂 登米迫店,宮城県登米市迫町佐沼南佐沼３丁目４−５,38.6804171,141.1919331,宮城県,,
薬王堂,薬王堂 登米迫森店,宮城県登米市迫町佐沼新駒木袋３５１,38.6825649,141.2093676,宮城県,,
薬王堂,薬王堂 白石店,宮城県白石市大平森合森合沖６６−１,37.9976576,140.6115241,宮城県,,
薬王堂,薬王堂 白石旭町店,宮城県白石市旭町１丁目１−１１,37.9968565,140.6319656,宮城県,,
薬王堂,薬王堂 石巻広渕店,宮城県石巻市広渕焼巻２９７,38.4718544,141.2181278,宮城県,,
薬王堂,薬王堂 石巻末広店,宮城県石巻市末広町２−６,38.432133,141.290554,宮城県,,
薬王堂,薬王堂 石巻河北店,宮城県石巻市成田一本杉６５,38.5244164,141.3116194,宮城県,,
薬王堂,薬王堂 石巻渡波店,宮城県石巻市後生橋１−５,38.4206819,141.3663571,宮城県,,
薬王堂,薬王堂 石巻湊店,宮城県石巻市湊大門崎２５０−１,38.419263,141.332153,宮城県,,
薬王堂,薬王堂 石巻蛇田店,宮城県石巻市わかば２丁目１１−１０,38.4568763,141.2814206,宮城県,,
薬王堂,薬王堂 石巻鹿又店,宮城県石巻市鹿又天王前１７３,38.4891984,141.2878305,宮城県,,
薬王堂,薬王堂 石巻黄金浜店,宮城県石巻市渡波黄金浜５０−１,38.4186831,141.3531235,宮城県,,
薬王堂,薬王堂 竹ノ内店,宮城県大崎市古川竹ノ内１５６,38.5741192,140.939969,宮城県,,
薬王堂,薬王堂 築館ＳＣ店,宮城県栗原市築館源光１４−７２,38.73436210000001,141.0344149,宮城県,,
薬王堂,薬王堂 角田店,宮城県角田市角田緑町２−４,37.980035,140.784945,宮城県,,
薬王堂,薬王堂 角田栄町店,宮城県角田市角田栄町３４,37.978677,140.7776379,宮城県,,
薬王堂,薬王堂富谷明石台店,宮城県富谷市明石台７丁目１−１−６,38.3467644,140.9006915,宮城県,,
薬王堂,薬王堂東松島新沼店,宮城県東松島市矢本新沼81−１,38.4175834,141.2124309,宮城県,,
薬王堂,薬王堂気仙沼四反田店,宮城県気仙沼市四反田８５,38.9005961,141.5587403,宮城県,,
薬王堂,薬王堂気仙沼田中前店,宮城県気仙沼市田中前４丁目１−２,38.890806,141.56151,宮城県,,
サンドラッグ,サンドラッグ 八橋大畑店,秋田県秋田市八橋大畑１丁目６−３７,39.7349519,140.0985724,秋田県,,
サンドラッグ,サンドラッグ 土崎自衛隊通店,秋田県秋田市土崎港北２丁目１７−６４,39.7615579,140.0817865,秋田県,,
サンドラッグ,サンドラッグ 大館東台店,秋田県大館市東台２丁目１−５,40.2706915,140.5742291,秋田県,,
サンドラッグ,サンドラッグ 新国道店,秋田県秋田市高陽幸町１４−２９,39.7250449,140.1070298,秋田県,,
サンドラッグ,サンドラッグ 横手店,秋田県横手市婦気大堤下久保１５,39.3064017,140.5505183,秋田県,,
サンドラッグ,サンドラッグ 能代南店,秋田県能代市寿域長根５２−３,40.19212479999999,140.0278903,秋田県,,
サンドラッグ,サンドラッグ 鷹巣店,秋田県北秋田市栄前綱７６−７２,40.23161229999999,140.3798989,秋田県,,
サンドラッグ,サンドラッグ湯沢インター店,秋田県湯沢市元清水４丁目３−２４,39.170963,140.4830872,秋田県,,
スーパードラッグアサヒ,スーパードラッグアサヒ 八橋店,秋田県秋田市寺内蛭根１丁目１５−２８,39.7266962,140.0872491,秋田県,,
スーパードラッグアサヒ,スーパードラッグアサヒ 外旭川店,秋田県秋田市外旭川四百刈２２,39.7490684,140.0984679,秋田県,,
スーパードラッグアサヒ,スーパードラッグアサヒ 大曲店,秋田県大仙市戸蒔錨１６９,39.4545472,140.4973718,秋田県,,
スーパードラッグアサヒ,スーパードラッグアサヒ 湯沢店,秋田県湯沢市万石２４２,39.1573456,140.4837741,秋田県,,
スーパードラッグアサヒ,スーパードラッグアサヒ 秋田中央店,秋田県秋田市泉北４丁目３−２,39.7368663,140.110446,秋田県,,
スーパードラッグアサヒ,スーパードラッグアサヒ 秋田勝平店,秋田県秋田市新屋松美町１１−３８,39.6987367,140.0792933,秋田県,,
スーパードラッグアサヒ,スーパードラッグアサヒ 秋田広面店,秋田県秋田市広面近藤堰越４３−１,39.72999310000001,140.145873,秋田県,,
スーパードラッグアサヒ,スーパードラッグアサヒ 能代店,秋田県能代市東大瀬５−１,40.191792,140.03576,秋田県,,
スーパードラッグアサヒ,スーパードラッグアサヒ 角館店,秋田県仙北市角館町下菅沢２２−１,39.589111,140.573859,秋田県,,
スーパードラッグアサヒ,スーパードラッグアサヒ大曲田町店,秋田県大仙市大曲田町２−２５,39.4527702,140.4809931,秋田県,,
スーパードラッグアサヒ,スーパードラッグアサヒ大館店,秋田県大館市有浦２丁目１−２０,40.282731,140.563021,秋田県,,
スーパードラッグアサヒ,スーパードラッグメガ 新国道店,秋田県秋田市八橋鯲沼町１０−１１,39.7329403,140.099619,秋田県,,
セイムス,ドラッグセイムス 本荘中梵天店,秋田県由利本荘市中梵天１３２,39.38713509999999,140.0618536,秋田県,,
セイムス,ドラッグセイムス 本荘大門店,秋田県由利本荘市裏尾崎町５０−４,39.3883967,140.0471507,秋田県,,
セイムス,ドラッグセイムス 秋田新屋店,秋田県秋田市新屋豊町６−３７,39.7049669,140.0867217,秋田県,,
ツルハドラッグ,ツルハドラッグ フレスポ本荘店,秋田県由利本荘市石脇田頭１９５−２,39.38935620000001,140.0279026,秋田県,,
ツルハドラッグ,ツルハドラッグ 中仙店,秋田県大仙市長野柳田61番地,39.5451549,140.5416628,秋田県,,
ツルハドラッグ,ツルハドラッグ 中仙店,秋田県大仙市柳田61番地,39.5451821,140.5390782514,秋田県,,
ツルハドラッグ,ツルハドラッグ 五城目店,秋田県南秋田郡五城目町西磯ノ目１丁目2−３,39.9425536,140.1115172,秋田県,,
ツルハドラッグ,ツルハドラッグ 仁賀保店,秋田県にかほ市平沢上町田１９−９,39.289134,139.9734665,秋田県,,
ツルハドラッグ,ツルハドラッグ 八竜店,秋田県山本郡三種町浜田東浜田334番地,40.1002617,140.002372,秋田県,,
ツルハドラッグ,ツルハドラッグ 八郎潟店,秋田県南秋田郡八郎潟町上沖谷地47−１,39.9453076,140.0839492,秋田県,,
ツルハドラッグ,ツルハドラッグ 八郎潟店,秋田県南秋田郡八郎潟町字上沖谷地47－1,39.9453076161193,140.083949153661,秋田県,,
ツルハドラッグ,ツルハドラッグ 刈和野店,秋田県大仙市刈和野沼田１２−１,39.5469918,140.3675485,秋田県,,
