KEY_CODE,人口,緯度,経度,最寄り店舗距離_km
50353642,3,33.62083333333334,135.78125,14.474
50353648,5,33.62083333333334,135.85625,7.561
50353652,6,33.62916666666667,135.78125,14.44
50353658,4,33.62916666666667,135.85625,7.496
50353672,2,33.645833333333336,135.78125,14.55
50353675,1,33.645833333333336,135.81875,11.113
50353678,3,33.645833333333336,135.85625,7.707
50353679,7,33.645833333333336,135.86875,6.587
50353688,9,33.654166666666676,135.85625,7.974
50353689,18,33.654166666666676,135.86875,6.898
50353696,28,33.66250000000001,135.83124999999998,10.465
50353697,25,33.66250000000001,135.84375,9.39
50353698,7,33.66250000000001,135.85625,8.336
50353699,19,33.66250000000001,135.86875,7.313
50353701,111,33.587500000000006,135.89374999999998,6.181
50353702,203,33.587500000000006,135.90625,5.497
50353703,306,33.587500000000006,135.91875,4.992
50353704,135,33.587500000000006,135.93125,4.723
50353705,977,33.587500000000006,135.94375,4.729
50353706,625,33.587500000000006,135.95624999999998,5.011
50353710,83,33.59583333333334,135.88125,6.405
50353711,243,33.59583333333334,135.89374999999998,5.51
50353712,31,33.59583333333334,135.90625,4.731
50353714,124,33.59583333333334,135.93125,3.804
50353715,618,33.59583333333334,135.94375,3.812
50353716,16,33.59583333333334,135.95624999999998,4.156
50353721,66,33.60416666666667,135.89374999999998,4.924
50353723,9,33.60416666666667,135.91875,3.312
50353725,23,33.60416666666667,135.94375,2.901
50353733,219,33.612500000000004,135.91875,2.564
50353734,11,33.612500000000004,135.93125,1.989
50353742,5,33.62083333333334,135.90625,3.031
50353743,11,33.62083333333334,135.91875,1.972
50353744,416,33.62083333333334,135.93125,1.128
50353745,55,33.62083333333334,135.94375,1.155
50353751,2,33.62916666666667,135.89374999999998,4.024
50353752,1,33.62916666666667,135.90625,2.867
