KEY_CODE,人口,緯度,経度,最寄り店舗距離_km
56406171,659,37.895833333333336,140.14374999999998,1.76
56406172,316,37.895833333333336,140.15625,2.726
56406173,144,37.895833333333336,140.16875,3.712
56406174,5,37.895833333333336,140.18125,4.746
56406180,3111,37.904166666666676,140.13125,0.454
56406181,615,37.904166666666676,140.14374999999998,1.331
56406182,2279,37.904166666666676,140.15625,2.39
56406183,113,37.904166666666676,140.16875,3.472
56406190,2159,37.91250000000001,140.13125,0.485
56406191,213,37.91250000000001,140.14374999999998,1.329
56406192,102,37.91250000000001,140.15625,2.388
56406196,15,37.91250000000001,140.20624999999998,6.746
56407000,7,37.92083333333334,140.00625,7.178
56407002,3,37.92083333333334,140.03125,4.986
56407006,961,37.92083333333334,140.08124999999998,0.629
56407007,3484,37.92083333333334,140.09375,0.474
56407008,3193,37.92083333333334,140.10625,0.739
56407009,2496,37.92083333333334,140.11875,0.334
56407010,10,37.929166666666674,140.00625,7.212
56407011,4,37.929166666666674,140.01874999999998,6.122
56407016,351,37.929166666666674,140.08124999999998,0.941
56407017,288,37.929166666666674,140.09375,0.883
56407018,1958,37.929166666666674,140.10625,0.829
56407019,1769,37.929166666666674,140.11875,0.276
56407020,17,37.93750000000001,140.00625,7.363
56407021,24,37.93750000000001,140.01874999999998,6.299
56407024,8,37.93750000000001,140.05625,3.243
56407025,7,37.93750000000001,140.06875,2.367
56407026,261,37.93750000000001,140.08124999999998,1.759
56407027,196,37.93750000000001,140.09375,1.729
56407028,516,37.93750000000001,140.10625,1.027
56407029,1163,37.93750000000001,140.11875,0.44
56407030,2,37.94583333333334,140.00625,7.301
56407031,28,37.94583333333334,140.01874999999998,6.603
56407032,24,37.94583333333334,140.03125,5.611
56407035,203,37.94583333333334,140.06875,3.087
56407036,256,37.94583333333334,140.08124999999998,2.649
56407037,249,37.94583333333334,140.09375,2.232
56407038,379,37.94583333333334,140.10625,1.138
56407039,1273,37.94583333333334,140.11875,0.097
56407041,52,37.95416666666667,140.01874999999998,5.942
56407042,21,37.95416666666667,140.03125,5.496
56407045,87,37.95416666666667,140.06875,3.895
56407046,83,37.95416666666667,140.08124999999998,3.478
56407047,113,37.95416666666667,140.09375,2.451
56407048,193,37.95416666666667,140.10625,1.523
56407049,573,37.95416666666667,140.11875,1.017
56407051,50,37.962500000000006,140.01874999999998,5.15
56407052,86,37.962500000000006,140.03125,4.629
56407053,35,37.962500000000006,140.04375,4.328
56407055,107,37.962500000000006,140.06875,4.532
56407056,133,37.962500000000006,140.08124999999998,3.852
56407057,238,37.962500000000006,140.09375,2.958
56407058,34,37.962500000000006,140.10625,2.25
56407059,433,37.962500000000006,140.11875,1.943
56407062,88,37.97083333333334,140.03125,3.79
56407063,26,37.97083333333334,140.04375,3.416
56407064,55,37.97083333333334,140.05625,3.372
56407065,155,37.97083333333334,140.06875,3.671
56407066,159,37.97083333333334,140.08124999999998,4.24
56407067,85,37.97083333333334,140.09375,3.634
56407068,106,37.97083333333334,140.10625,3.085
56407069,125,37.97083333333334,140.11875,2.87
56407070,31,37.97916666666667,140.00625,4.649
56407072,11,37.97916666666667,140.03125,3.003
56407073,44,37.97916666666667,140.04375,2.515
56407074,116,37.97916666666667,140.05625,2.455
56407075,230,37.97916666666667,140.06875,2.851
56407076,164,37.97916666666667,140.08124999999998,3.554
56407077,93,37.97916666666667,140.09375,4.403
56407078,150,37.97916666666667,140.10625,3.962
56407079,198,37.97916666666667,140.11875,3.191
56407080,49,37.98750000000001,140.00625,4.241
56407083,462,37.98750000000001,140.04375,1.642
56407084,292,37.98750000000001,140.05625,1.549
56407085,184,37.98750000000001,140.06875,2.122
56407086,202,37.98750000000001,140.08124999999998,3.001
56407087,65,37.98750000000001,140.09375,3.988
56407088,110,37.98750000000001,140.10625,3.951
56407089,45,37.98750000000001,140.11875,2.872
56407090,43,37.995833333333344,140.00625,4.009
56407091,61,37.995833333333344,140.01874999999998,2.929
56407093,312,37.995833333333344,140.04375,0.888
56407094,173,37.995833333333344,140.05625,0.701
56407095,137,37.995833333333344,140.06875,1.611
56407096,174,37.995833333333344,140.08124999999998,2.664
56407097,88,37.995833333333344,140.09375,3.741
56407098,108,37.995833333333344,140.10625,3.924
56407099,165,37.995833333333344,140.11875,2.835
56407100,1292,37.92083333333334,140.13125,0.808
56407101,504,37.92083333333334,140.14374999999998,1.865
56407102,292,37.92083333333334,140.15625,2.723
56407103,77,37.92083333333334,140.16875,3.709
56407104,17,37.92083333333334,140.18125,4.744
56407106,13,37.92083333333334,140.20624999999998,6.871
56407110,130,37.929166666666674,140.13125,1.298
56407111,430,37.929166666666674,140.14374999999998,2.173
56407112,363,37.929166666666674,140.15625,3.173
56407114,59,37.929166666666674,140.18125,5.092
56407115,44,37.929166666666674,140.19375,6.09
56407116,22,37.929166666666674,140.20624999999998,7.116
56407120,291,37.93750000000001,140.13125,1.15
56407121,102,37.93750000000001,140.14374999999998,2.203
56407122,214,37.93750000000001,140.15625,3.285
56407123,110,37.93750000000001,140.16875,4.373
