company,store_name,address
薬王堂,薬王堂 盛岡山王店,岩手県盛岡市山王町１０−６
薬王堂,薬王堂 盛岡本宮店,岩手県盛岡市本宮３丁目１１−１５
薬王堂,薬王堂 盛岡津志田店,岩手県盛岡市津志田中央３丁目１−７
薬王堂,薬王堂 盛岡渋民店,岩手県盛岡市渋民５７−１
薬王堂,薬王堂 盛岡箱清水店,岩手県盛岡市箱清水１丁目２１−１２
薬王堂,薬王堂 盛岡緑が丘店,岩手県盛岡市緑が丘３丁目１−１０
薬王堂,薬王堂 盛岡都南店,岩手県盛岡市永井２０地割２４−８
薬王堂,薬王堂 盛岡青山店,岩手県盛岡市青山１丁目１８−１５
薬王堂,薬王堂 盛岡飯岡店,岩手県盛岡市北飯岡４丁目４−６
薬王堂,薬王堂 矢巾SC店,岩手県紫波郡矢巾町医大通２丁目４−１４
薬王堂,薬王堂 石鳥谷八幡店,岩手県花巻市石鳥谷町八幡第２地割２−１
薬王堂,薬王堂 紫波古館店,岩手県紫波郡紫波町高水寺古屋敷６７−１
薬王堂,薬王堂 紫波日詰店,岩手県紫波郡紫波町日詰下丸森９０−１
薬王堂,薬王堂 紫波桜町店,岩手県紫波郡紫波町桜町田頭１３５−１
薬王堂,薬王堂 花巻不動店,岩手県花巻市不動７２−１
薬王堂,薬王堂 花巻南店,岩手県花巻市上根子欠端１５０−１
薬王堂,薬王堂 花巻小舟渡店,岩手県花巻市上小舟渡３４−２
薬王堂,薬王堂 花巻材木町店,岩手県花巻市材木町７−２０
薬王堂,薬王堂 花巻東和店,岩手県花巻市東和町土沢６区２２８
薬王堂,薬王堂 花巻松園店,岩手県花巻市松園町１丁目５−７
薬王堂,薬王堂 花巻石鳥谷店,岩手県花巻市石鳥谷町好地第１５地割３５−９
薬王堂,薬王堂 花巻高木店,岩手県花巻市高木第１８地割49−番地
薬王堂,薬王堂 花泉店,岩手県一関市花泉町金沢水門１５５
薬王堂,薬王堂 花泉涌津店,岩手県一関市花泉町涌津上三ノ町１８
薬王堂,薬王堂 西根平舘店,岩手県八幡平市平舘第９地割１９７
薬王堂,薬王堂 遠野店,岩手県遠野市松崎町白岩１８地割９４−１
薬王堂,薬王堂 遠野松崎店,岩手県遠野市松崎町白岩９地割３６−８
薬王堂,薬王堂 釜石小佐野店,岩手県釜石市小佐野町４丁目１−４
薬王堂,薬王堂 釜石平田店,岩手県釜石市平田町１丁目９０１
薬王堂,薬王堂 釜石店,岩手県釜石市野田町３丁目３−１
薬王堂,薬王堂 釜石鈴子店,岩手県釜石市鈴子町１３−２
