company,store_name,address,latitude,longitude
クスリのアオキ,クスリのアオキ 逢隈店,宮城県亘理郡亘理町逢隈牛袋南谷地添１７,38.0722753,140.8694724
クスリのアオキ,クスリのアオキ 錦ケ丘店,宮城県仙台市青葉区錦ケ丘１丁目２−８１,38.2585925,140.7642854
クスリのアオキ,クスリのアオキマルホンカウボーイ 村田店,宮城県柴田郡村田町小泉西浦７２,38.1068856,140.7254467
クスリのアオキ,クスリのアオキ仙台低温センター,宮城県仙台市宮城野区扇町５丁目１０−３６,38.26859,140.950895
クスリのアオキ,クスリのアオキ白石東町店,宮城県白石市東町３丁目５−６５,37.9934583,140.6274953
クスリのアオキ,クスリのアオキ角田梶賀店,宮城県角田市梶賀高畑南１２６,37.9785956,140.7917405
ココカラファイン,ココカラファイン セルバテラス店,宮城県仙台市泉区泉中央１丁目6−３セルバテラス1F,38.3243865,140.8811433
ココカラファイン,ココカラファイン 五橋店,宮城県仙台市若林区連坊小路１４２−１コンフォート五橋ステーション1F,38.252017,140.8843647
ココカラファイン,ココカラファイン 仙台イービーンズ店,宮城県仙台市青葉区中央４丁目１−１イービーンズ1F,38.2586233,140.8797421
ココカラファイン,ココカラファイン 名取駅前店 - 閉業 -,宮城県名取市増田４丁目７−番20号グローリオレジデンス名取駅前2F,38.1735333,140.8839258
ココカラファイン,ココカラファイン 柴田店,宮城県柴田郡柴田町船岡新栄４丁目6−２１,38.05024239999999,140.7825506
サンドラッグ,サンドラッグ あすと長町店,宮城県仙台市太白区あすと長町２丁目２−１０,38.2245357,140.8854741
サンドラッグ,サンドラッグ 中山台店,宮城県仙台市青葉区中山台２丁目６０−１,38.3033983,140.8150456
サンドラッグ,サンドラッグ 仙台一番町店,宮城県仙台市青葉区一番町３丁目１０−２３ベルモーズビル１階,38.261813,140.8712631
サンドラッグ,サンドラッグ 仙台中央通り店,宮城県仙台市青葉区中央２丁目２−２１,38.2611571,140.876541
サンドラッグ,サンドラッグ 仙台八幡町店,宮城県仙台市青葉区八幡３丁目１−５０１F,38.2691964,140.849573
サンドラッグ,サンドラッグ 仙台幸町店,宮城県仙台市宮城野区幸町３丁目１−２,38.2749096,140.8995106
サンドラッグ,サンドラッグ 仙台泉古内店,宮城県仙台市泉区古内坂ノ上１−２３,38.3200497,140.8428694
サンドラッグ,サンドラッグ 佐沼店,宮城県登米市迫町佐沼中江２丁目４−９,38.6916133,141.1902575
サンドラッグ,サンドラッグ 八乙女店,宮城県仙台市泉区八乙女１丁目３−９,38.31076669999999,140.8911984
サンドラッグ,サンドラッグ 利府店,宮城県宮城郡利府町利府堀切前１５−１,38.3292201,140.9725828
サンドラッグ,サンドラッグ 利府野中店,宮城県宮城郡利府町加瀬十三本塚１６７,38.318368,140.9977841
サンドラッグ,サンドラッグ 南小泉店,宮城県仙台市若林区南小泉４丁目１０−６,38.239014,140.9065365
サンドラッグ,サンドラッグ 名取バイパス店,宮城県名取市上余田字千刈田２８３−１,38.18747949999999,140.8904595
サンドラッグ,サンドラッグ 大河原フォルテ店,宮城県柴田郡大河原町小島２−１,38.0651587,140.7376337
サンドラッグ,サンドラッグ 富谷店,宮城県富谷市大清水２丁目13−１,38.3653885,140.8788021
サンドラッグ,サンドラッグ 岩沼相の原店,宮城県岩沼市相の原１丁目８−２７,38.1154724,140.8706038
サンドラッグ,サンドラッグ 愛子店,宮城県仙台市青葉区上愛子新宮前２２−１,38.267802,140.7599832
サンドラッグ,サンドラッグ 石巻中里店,宮城県石巻市南中里２丁目９−４５,38.4408508,141.3016827
サンドラッグ,サンドラッグ 高森店,宮城県仙台市泉区高森７丁目２内,38.341106,140.8552029
サンドラッグ,サンドラッグ 鶴ヶ谷店,宮城県仙台市宮城野区鶴ケ谷２丁目８−７,38.290997,140.9135329
セイムス,ドラッグストア セイムス 石巻東中里店,宮城県石巻市東中里２丁目１１−１１,38.4412973,141.3083514
セイムス,ドラッグセイムス 仙台宮町店,宮城県仙台市青葉区宮町１丁目１−５９,38.2670377,140.8832606
セイムス,ドラッグセイムス 仙台榴岡店,宮城県仙台市宮城野区榴岡４丁目１−８,38.2592244,140.8871955
セイムス,ドラッグセイムス 仙台若林4丁目店,宮城県仙台市若林区若林４丁目１−１２,38.2310836,140.8996432
セイムス,ドラッグセイムス 名取増田店,宮城県名取市増田９丁目３−３６,38.1802911,140.8874575
セイムス,ドラッグセイムス 大崎古川東店,宮城県大崎市古川駅東２丁目９−７,38.5729586,140.9722647
セイムス,ドラッグセイムス 岩沼舘下店,宮城県岩沼市館下１丁目１−１０,38.1091525,140.8633101
セイムス,ドラッグセイムス 村田小泉店,宮城県柴田郡村田町小泉西浦８−１,38.10749029999999,140.7249998
セイムス,ドラッグセイムス 気仙沼店,宮城県気仙沼市四反田１５２,38.9026347,141.5553489
セイムス,ドラッグセイムス 石巻大街道店,宮城県石巻市大街道西１丁目１−２,38.4305039,141.2781971
セイムス,ドラッグセイムス仙台西中田店,宮城県仙台市太白区西中田５丁目１７−７５,38.19502629999999,140.8744587
ダイコクドラッグ,ダイコクドラッグ 仙台クリスロード店,宮城県仙台市青葉区中央２丁目２−３０1F,38.2612692,140.8773555
ダイコクドラッグ,ダイコクドラッグ仙台マーブルロード店,宮城県仙台市青葉区一番町３丁目１−２１,38.26062719999999,140.8739224
ツルハドラッグ,ツルハドラッグ TIC一番町店,宮城県仙台市青葉区青葉区一番町４丁目９−１８,38.265132,140.870328
ツルハドラッグ,ツルハドラッグ あすと長町店,宮城県仙台市太白区あすと長町４丁目３−５,38.224185,140.887708
ツルハドラッグ,ツルハドラッグ なないろの里店,宮城県仙台市若林区なないろの里３丁目4番地11,38.2375762,140.932267
ツルハドラッグ,ツルハドラッグ 一番町店,宮城県仙台市青葉区一番町４丁目９−５,38.2651673,140.8702303
ツルハドラッグ,ツルハドラッグ 中田７丁目店,宮城県名取市上余田千刈田2−１９,38.188317,140.886759
