company,store_name,address
ツルハドラッグ,ツルハドラッグ 仙台愛子店,宮城県仙台市青葉区愛子東１丁目４−３４
ツルハドラッグ,ツルハドラッグ 仙台支倉店,宮城県仙台市青葉区支倉町２−３
ツルハドラッグ,ツルハドラッグ 仙台新田店,宮城県仙台市宮城野区新田２丁目１７−５０
ツルハドラッグ,ツルハドラッグ 仙台新田東店,宮城県仙台市宮城野区新田東５丁目13番１９
ツルハドラッグ,ツルハドラッグ 仙台東中田店,宮城県仙台市太白区東中田２丁目３９−２７
ツルハドラッグ,ツルハドラッグ 仙台柳生店,宮城県仙台市太白区柳生１丁目１０−８
ツルハドラッグ,ツルハドラッグ 仙台榴岡店,宮城県仙台市宮城野区榴岡３丁目４−１２
ツルハドラッグ,ツルハドラッグ 仙台沖野店,宮城県仙台市若林区若林６丁目１１−５２
ツルハドラッグ,ツルハドラッグ 仙台泉中央3丁目店,宮城県仙台市泉区泉中央３丁目２−７
ツルハドラッグ,ツルハドラッグ 仙台泉中央店,宮城県仙台市泉区泉中央３丁目３７−７
ツルハドラッグ,ツルハドラッグ 仙台緑ヶ丘店,宮城県仙台市太白区緑ケ丘４丁目５−１
ツルハドラッグ,ツルハドラッグ 仙台茂庭店,宮城県仙台市太白区茂庭新御所川62番
ツルハドラッグ,ツルハドラッグ 仙台荒井東店,宮城県仙台市若林区荒井７丁目53番地の１
ツルハドラッグ,ツルハドラッグ 仙台荒町店,宮城県仙台市若林区荒町１４９−１
ツルハドラッグ,ツルハドラッグ 仙台落合店,宮城県仙台市青葉区落合１丁目２−４６
ツルハドラッグ,ツルハドラッグ 仙台西多賀店,宮城県仙台市太白区西多賀３丁目１−３０2階
ツルハドラッグ,ツルハドラッグ 仙台通町店,宮城県仙台市青葉区通町１丁目４−３４
ツルハドラッグ,ツルハドラッグ 仙台長命ヶ丘店,宮城県仙台市青葉区桜ケ丘７丁目４０−１
ツルハドラッグ,ツルハドラッグ 仙台長町4丁目店,宮城県仙台市太白区長町４丁目７−１８
ツルハドラッグ,ツルハドラッグ 仙台長町店,宮城県仙台市太白区長町南２丁目６−１０６番１０号
