KEY_CODE,人口,緯度,経度,最寄り店舗距離_km
60407207,245,40.587500000000006,140.34375,5.689
60407212,21,40.59583333333334,140.28125,11.042
60407217,419,40.59583333333334,140.34375,5.868
60407218,236,40.59583333333334,140.35625,4.86
60407227,15,40.60416666666667,140.34375,6.182
60407228,8,40.60416666666667,140.35625,5.235
60407236,44,40.612500000000004,140.33124999999998,7.534
60407237,25,40.612500000000004,140.34375,6.612
60407238,21,40.612500000000004,140.35625,5.736
60407239,88,40.612500000000004,140.36875,4.695
60407240,22,40.62083333333334,140.25625,13.747
60407241,16,40.62083333333334,140.26874999999998,12.751
60407246,92,40.62083333333334,140.33124999999998,7.889
60407247,219,40.62083333333334,140.34375,6.839
60407248,195,40.62083333333334,140.35625,5.791
60407249,117,40.62083333333334,140.36875,4.747
60407250,53,40.62916666666667,140.25625,14.068
60407251,13,40.62916666666667,140.26874999999998,13.096
60407256,10,40.62916666666667,140.33124999999998,8.027
60407258,3,40.62916666666667,140.35625,5.979
60407261,7,40.6375,140.26874999999998,13.381
60407267,1,40.6375,140.34375,7.273
60407268,3,40.6375,140.35625,6.298
60407283,2,40.654166666666676,140.29375,11.877
60407289,105,40.654166666666676,140.36875,6.454
60407299,13,40.66250000000001,140.36875,7.122
60407300,129,40.587500000000006,140.38125,2.569
60407301,403,40.587500000000006,140.39374999999998,1.572
60407302,902,40.587500000000006,140.40625,0.753
60407303,880,40.587500000000006,140.41875,0.944
60407304,64,40.587500000000006,140.43125,1.856
60407305,315,40.587500000000006,140.44375,1.001
60407306,2633,40.587500000000006,140.45624999999998,0.137
60407307,5267,40.587500000000006,140.46875,0.244
60407308,4994,40.587500000000006,140.48125,0.463
60407309,4440,40.587500000000006,140.49375,0.637
60407310,27,40.59583333333334,140.38125,2.945
60407312,461,40.59583333333334,140.40625,1.624
60407313,317,40.59583333333334,140.41875,1.721
60407314,468,40.59583333333334,140.43125,1.406
60407315,845,40.59583333333334,140.44375,0.527
60407316,3327,40.59583333333334,140.45624999999998,0.685
60407317,4254,40.59583333333334,140.46875,0.537
60407318,4930,40.59583333333334,140.48125,0.346
60407319,4491,40.59583333333334,140.49375,0.344
60407320,33,40.60416666666667,140.38125,3.529
60407322,421,40.60416666666667,140.40625,1.895
60407323,211,40.60416666666667,140.41875,1.189
60407324,206,40.60416666666667,140.43125,0.916
60407325,1912,40.60416666666667,140.44375,0.552
60407326,3747,40.60416666666667,140.45624999999998,0.913
60407327,2846,40.60416666666667,140.46875,0.969
60407328,3555,40.60416666666667,140.48125,0.387
60407329,4409,40.60416666666667,140.49375,0.393
60407330,2,40.612500000000004,140.38125,3.641
60407331,118,40.612500000000004,140.39374999999998,2.588
60407332,681,40.612500000000004,140.40625,1.538
60407333,1341,40.612500000000004,140.41875,0.51
60407334,697,40.612500000000004,140.43125,0.26
60407335,921,40.612500000000004,140.44375,1.311
60407336,2519,40.612500000000004,140.45624999999998,0.62
60407337,3879,40.612500000000004,140.46875,0.407
60407338,4169,40.612500000000004,140.48125,0.173
60407339,2629,40.612500000000004,140.49375,0.46
60407340,46,40.62083333333334,140.38125,3.707
60407341,340,40.62083333333334,140.39374999999998,2.681
60407342,106,40.62083333333334,140.40625,1.69
60407343,1216,40.62083333333334,140.41875,0.867
60407344,337,40.62083333333334,140.43125,0.934
60407345,436,40.62083333333334,140.44375,1.274
60407346,3365,40.62083333333334,140.45624999999998,0.239
60407347,3097,40.62083333333334,140.46875,0.633
60407348,4216,40.62083333333334,140.48125,0.805
60407349,1985,40.62083333333334,140.49375,0.601
60407350,132,40.62916666666667,140.38125,3.994
60407351,303,40.62916666666667,140.39374999999998,3.065
60407352,285,40.62916666666667,140.40625,2.25
60407353,253,40.62916666666667,140.41875,1.72
60407354,273,40.62916666666667,140.43125,1.755
60407355,119,40.62916666666667,140.44375,1.027
60407356,2457,40.62916666666667,140.45624999999998,0.034
60407357,181,40.62916666666667,140.46875,0.848
60407358,1315,40.62916666666667,140.48125,0.972
60407359,1678,40.62916666666667,140.49375,0.373
60407361,131,40.6375,140.39374999999998,3.65
60407362,109,40.6375,140.40625,2.998
60407363,344,40.6375,140.41875,2.624
60407364,306,40.6375,140.43125,2.287
60407365,47,40.6375,140.44375,1.396
60407366,619,40.6375,140.45624999999998,0.917
60407367,130,40.6375,140.46875,1.231
60407368,314,40.6375,140.48125,1.562
60407369,517,40.6375,140.49375,1.278
60407372,338,40.645833333333336,140.40625,3.825
60407373,108,40.645833333333336,140.41875,3.539
60407374,191,40.645833333333336,140.43125,2.8
60407375,676,40.645833333333336,140.44375,2.136
60407376,157,40.645833333333336,140.45624999999998,1.832
60407377,162,40.645833333333336,140.46875,2.007
60407378,85,40.645833333333336,140.48125,2.169
60407379,590,40.645833333333336,140.49375,1.285
60407380,32,40.654166666666676,140.38125,5.734
60407382,373,40.654166666666676,140.40625,4.69
60407383,265,40.654166666666676,140.41875,4.204
60407384,65,40.654166666666676,140.43125,3.488
60407385,512,40.654166666666676,140.44375,2.982
60407386,513,40.654166666666676,140.45624999999998,2.754
60407387,46,40.654166666666676,140.46875,2.869
60407388,350,40.654166666666676,140.48125,1.823
60407389,2287,40.654166666666676,140.49375,0.798
60407390,178,40.66250000000001,140.38125,6.477
60407393,164,40.66250000000001,140.41875,4.87
60407394,1059,40.66250000000001,140.43125,4.268
60407395,22,40.66250000000001,140.44375,3.865
60407396,169,40.66250000000001,140.45624999999998,3.679
60407398,72,40.66250000000001,140.48125,1.913
60407399,305,40.66250000000001,140.49375,0.986
60407400,148,40.587500000000006,140.50625,1.181
60407401,272,40.587500000000006,140.51874999999998,1.482
60407402,440,40.587500000000006,140.53125,2.119
60407403,388,40.587500000000006,140.54375,1.244
60407404,1746,40.587500000000006,140.55625,0.361
60407405,1811,40.587500000000006,140.56875,0.133
60407406,690,40.587500000000006,140.58124999999998,1.0
60407407,638,40.587500000000006,140.59375,1.95
60407408,782,40.587500000000006,140.60625,2.972
60407409,209,40.587500000000006,140.61875,4.011
60407410,1718,40.59583333333334,140.50625,0.645
60407411,408,40.59583333333334,140.51874999999998,0.715
60407412,706,40.59583333333334,140.53125,1.675
60407413,329,40.59583333333334,140.54375,1.339
60407414,845,40.59583333333334,140.55625,0.612
60407415,334,40.59583333333334,140.56875,0.795
60407416,405,40.59583333333334,140.58124999999998,1.332
60407417,767,40.59583333333334,140.59375,2.161
60407418,213,40.59583333333334,140.60625,2.746
60407419,1,40.59583333333334,140.61875,3.555
60407420,3934,40.60416666666667,140.50625,0.177
